requests_per_minute,unique_endpoints_accessed,error_rate_percentage,request_timing_patterns,ip_reputation_score,endpoint_diversity_score,label
57.450712295168486,4.933949472560879,2.8793072927089765,0.7879586052197407,0.8974437418357555,0.07702524889446927,normal
47.92603548243223,3.9926994792488073,2.0393091987434655,0.7566497412102644,0.337841817201151,0.48114547619125986,normal
59.715328071510385,4.655250085092676,1.087674485933642,0.7557576029177568,0.8547878046881721,0.5350725158173123,normal
72.84544784612038,6.4294634550354,1.5375008468000306,0.6616761421062838,0.9223943987081515,0.4112001229356504,normal
46.48769937914996,7.555713310061028,2.3428534657816478,0.5842179562280815,0.8048393022342146,0.1866575909640253,normal
46.487945645762295,6.140974661727147,3.8184643783815932,0.6802464478171162,0.6249426836803323,0.6518144620507514,normal
73.68819223261087,5.20344641694354,1.5159803768037214,0.8706734765297734,0.9414216795933057,0.30238583852794215,normal
61.51152093729363,7.996023540608855,2.804787443527399,0.7578658007293188,0.755309744910682,0.24819588708097792,normal
42.95788421097572,4.374327053896955,1.67194354932324,0.37065777667226807,0.9668957850136343,0.15487922607876997,normal
58.13840065378947,7.061838676733814,2.110468755886136,0.7578900261230034,0.9610790259809607,0.14445110530082955,normal
43.04873460781307,4.423874403297443,3.5153967492635925,0.6245707759618728,0.9265216814228692,0.8119742735837411,normal
43.01405369644615,5.862045916021787,2.7642925814204333,0.72087430508744,0.6496788007493641,0.1739182034068097,normal
53.629434073490515,4.772874870419097,0.7587007272590431,0.8943350354598247,0.9391732994340904,0.5127014652679793,normal
21.300796330133032,4.888295634694378,1.4275249761884092,0.740834557925533,0.7517675774033533,0.5366089662027893,normal
24.126232512304508,4.24522696507558,3.256221344441359,0.4044639023324888,0.5964046714837454,0.22332170459350312,normal
41.56568706138541,7.6897080623613885,2.141878042628495,0.8511876969119166,0.9285718003739993,0.3360996102099412,normal
34.80753319498364,3.53414792378293,0.8511598803841365,0.8877223296728727,0.9115115860152727,0.2515355260606252,normal
54.71370998892911,3.519535494902583,1.1810475550262791,0.7184755636940977,0.6027218987046715,0.4779359362820106,normal
36.37963886718184,9.24198713169022,2.703493522711172,0.6575175771002535,0.47037522569476725,0.5592790038302339,normal
28.815444479970626,6.955695129308663,2.9944102812176303,0.8582613684266847,0.7351797324618358,0.19336971534694597,normal
71.98473153382331,1.0,2.0178553014821743,0.47563509748806587,0.9337720396847095,0.43298689456962147,normal
46.61335549270196,3.869482521579193,4.475313800936102,0.7769807483242664,0.8785493369430758,0.24681267272266946,normal
51.012923070318855,1.3760213248758917,2.8241523634556387,0.614385319406457,0.7323578857597915,0.364002907221288,normal
28.628777206798148,3.0986186131694895,1.7565189303670996,0.6535233446827196,0.672632809102052,0.65297112108865,normal
41.834259132122256,1.0,1.184293951900656,0.4098197121028429,0.8990134448005236,0.6583131475613584,normal
51.663838845647994,4.7260208446121155,1.0251156953609586,0.8449043195845151,0.7443245154988165,0.21760851799558692,normal
32.73509633866546,2.716116361677377,2.3354213204803695,0.4586652063888857,0.9780141221398765,0.27429576593579136,normal
55.63547027518508,5.119810513592877,1.5112229550865932,0.5434594298961701,0.8153573098049807,0.3427753078422823,normal
40.99041965121793,1.7497574822349504,3.673743753983425,0.9452633781263824,0.8301981313104922,0.5500863124319253,normal
45.62459375310085,5.16582370634408,3.4663118029178595,0.9043579453399905,0.9232772301417448,0.4097085065153637,normal
40.97440081655905,4.170167443759345,2.6330665474972275,0.6669554864305478,0.8907965822180536,0.350000027114678,normal
77.78417276763406,8.003905930377192,0.8210038270431044,0.5179530387089758,0.807447361995101,0.6350695747948559,normal
49.79754162893099,7.822713723491249,1.327781127447595,0.7576968820577543,0.8898407906329018,0.4419137479932566,normal
34.13433606566149,6.570691206020566,3.255677525741101,0.771982526843998,0.6322800830314046,0.15304420725078488,normal
62.338173681547836,4.346772438677575,1.4369338002048981,0.876880162263587,0.5963994231516966,0.48975810053396607,normal
31.687345250434667,8.970760790520586,3.1221417339195243,0.8578081790575062,0.8049635976014591,0.2858484184003839,normal
53.132953925071334,1.8939294443203587,2.474603923034761,0.7769617798456702,0.9421744136013089,0.22951709562237999,normal
20.604948141803366,2.1928827408726748,2.051717884813187,0.7083863722426096,0.7456125452209804,0.19832296462387447,normal
30.077209266523543,4.832433800221871,1.297167187064559,0.6641154551723063,0.7321295917266768,0.2463001843899023,normal
52.952918538036855,9.508076217842238,1.9057561564752483,0.6141911896445745,0.8311751461722277,0.2614814762644848,normal
61.07699869993115,4.595322186259825,2.189647954874898,0.6994426409184258,0.6643282079880332,0.28553022931093314,normal
52.57052421784956,4.633509513581436,3.0325388983011217,0.8643877421565918,0.6848953472367418,0.32293009365333564,normal
48.265275764176394,2.1161792877763816,1.1142643993662453,0.7895446125408053,0.9790573669951563,0.43444891478778463,normal
45.48344456616067,6.891859170540757,1.737183157473885,0.8076744284706462,0.9283857747665418,0.5025024463031479,normal
27.822170144488588,6.906352508658708,2.0448231319322847,0.8315597645056654,0.9039165117331671,0.6537748947318315,normal
39.20233687407937,6.57815040279982,2.662678357686165,0.6641996891178654,0.9186994547302715,0.22994969820817737,normal
43.09041843560319,3.7415586543052752,1.0915356624772232,0.8544077630219882,0.7983484209744854,0.5787228146047126,normal
65.85683339328374,3.5865864632539886,0.6834302071127849,0.38595606690497936,0.9643607577944467,0.46401930603555,normal
55.15427434352692,2.413755499190059,2.67396515171005,0.5640023529179292,0.9563370859870723,0.45718055846445776,normal
23.55439766955899,5.167745003521867,0.48205088505329674,0.49328629964649695,0.7111485468395093,0.35790533837956157,normal
54.86125954092192,2.8391853414429966,3.2849797147621684,0.5592314290997769,0.9347045652983585,0.7197482403608381,normal
44.22376579375525,2.6451669895014227,1.844073902517092,0.8745269702870027,0.641174432594172,0.2988496598625321,normal
39.84616999541062,4.152618566178648,0.45246891772555364,0.7880113016918324,0.8953015846205465,0.34137520503864366,normal
59.175144332613016,4.021687649631568,1.519579780596506,0.604298318794185,0.7881415148250377,0.5695781409772183,normal
65.46499283743927,3.92404294235609,2.3791236330692374,0.9072597032518195,0.5382969264846746,0.3098512851052094,normal
63.96920178674298,5.932889193680523,1.4672989124450222,0.861031230573129,0.9094244578983942,0.29606573544048115,normal
37.41173715166042,5.158095604300558,2.0200297488243475,0.7426265430969672,0.7627781183270705,0.36766820628768593,normal
45.36181436223178,4.423687938977765,2.7400783657052865,0.5992006165719664,0.7558005189816148,0.7745322871326933,normal
54.96895147105346,5.366025856622964,1.7978096646123805,0.7497877875762887,0.8978107242848107,0.2595446717655972,normal
64.63317690683539,3.0169459177907356,1.0629423235338664,0.7894408077064184,0.6762007247463111,0.23470962227334952,normal
42.81238643232065,5.210557247819356,1.701016002628159,0.7779414265917031,0.8282018374484792,0.33741876630703743,normal
47.215115350042744,5.301204985689267,3.4148401364592598,0.6858587906569862,0.6662030342895907,0.5808539960850465,normal
33.40497538990958,1.9939062812850388,3.685064345333184,0.6485962489714332,0.7897871300512694,0.46308273529946326,normal
32.05690063878994,6.991387508740724,0.0,0.6698445484223464,0.833506020311665,0.4680228962888602,normal
62.18788733591297,3.2371325895460092,3.091027909191477,0.887659746929153,0.9191475034762917,0.4467834971803249,normal
70.34360042856234,5.18061959841287,2.2501477160353565,0.48815323290755314,0.6671482160307245,0.6523522906230679,normal
48.91984817629499,7.328823481070541,2.92398267912015,0.8308713433896461,0.8320177147203719,0.4809223362943715,normal
65.05299346838036,6.851353515427739,1.4495117397323705,0.5601180397233925,0.6848317969542428,0.44449700240741086,normal
55.424540375714514,5.068666777137671,0.23173649049851397,0.9050847499997912,0.8816440774450189,0.48793403064737734,normal
40.323203680923136,4.275001994235863,2.584488788647462,0.5048284828365011,0.7665693987824441,0.3804507459532247,normal
55.42093408262621,6.895023817151134,1.059022738717283,0.8924013501913289,0.8962965367605993,0.39311402756240404,normal
73.07054849698955,6.34938995561724,0.6117075685151476,0.49932833610758426,0.893826848375088,0.5078656469698694,normal
49.46260941335073,3.76326995991174,0.6815986175265336,0.5655942928031643,0.6588242123374677,0.14762873620779995,normal
73.4696548372101,3.410212705996619,2.6009137824153346,0.7996535949951348,0.7167317591458291,0.5811119857729908,normal
10.703823438653835,1.0,2.1394524660291974,0.47424716560690594,0.9286246031317301,0.3456755379370323,normal
62.32853756562836,5.308063683367175,2.782466021874674,0.45598455977713015,0.8918240953792215,0.6469126295356468,normal
51.30570602357257,4.834604509963203,2.6690752544963647,0.8450304175344222,0.7618196336486625,0.2203010970751908,normal
45.51488974301199,7.272382749285084,1.5790664354162343,0.7602621277258207,0.6641857820891126,0.27919299905982836,normal
51.37641164803254,5.718110186960733,1.9295264261225442,0.7766641680825199,0.8426913270744439,0.6237059112087796,normal
20.186466280986608,7.668458388345381,1.4885624712174605,0.8016736455621013,0.9559225241273996,0.17126999231726708,normal
46.70492168243732,3.6052715441676586,1.7896722271345091,0.6554726919355299,0.2616220648465292,0.6160147491854506,normal
55.3566885726762,7.276300661935236,1.032745262018934,0.6909352362910228,0.8170808057121854,0.44540947282012827,normal
72.16841067112274,3.9421672417906897,2.390484293874335,0.8922314456131475,0.5341876101063727,0.45527186709706463,normal
42.22594672589529,6.555192123584544,3.0751207489817567,0.9827520010872992,0.8916682659303684,0.11144849483683342,normal
37.87259595660218,2.082483214938613,1.1833869701790134,0.6054610106454583,0.820204082192158,0.18176813044183937,normal
42.47364434623195,5.470270598732377,3.2812696454013426,0.469383886757313,0.8653329162365703,0.4857978516185517,normal
63.731031765531114,1.03062411710818,2.113521496477942,0.8182125874831688,0.8412961047431049,0.16662071021787528,normal
54.93126664489527,4.46572502811649,2.2410789764058134,0.6495313224898129,0.8792223028896057,0.24944944385324747,normal
42.05359694349442,5.8807079877558275,0.3005704803924818,0.8712889594514284,0.7625237369324293,0.35601327962860396,normal
57.699011496700344,3.9580628975378085,0.19273769043426592,0.9022756495250882,0.8535933330645966,0.6763317650048722,normal
51.456163240220604,2.8991247424880653,2.1441163627796818,0.5858569446146408,0.6083390261799446,0.2992653580635533,normal
64.52967485799334,6.692236938591868,2.7897321246320077,0.7986162149290558,0.7666039871887276,0.24646736075184444,normal
39.469203591839715,4.793074420306153,1.3286195563550476,0.6876996775473418,0.9578139585230142,0.353834221553478,normal
45.085067801033475,4.0208587059386565,3.6700939005830895,0.9116381211554585,0.7930926546197912,0.49981296443468,normal
44.118377703017636,5.083791842308553,2.7349359742543156,0.43708248325769455,0.6103010915390975,0.23292882078203928,normal
28.04727577801822,10.273338283891178,1.0916587482920148,0.8267831300857678,0.9621436271890853,0.5750479778318255,normal
54.44180415596864,7.307005699563088,2.0308486670535073,0.8764090053008643,0.7031369146174293,0.07984649439946541,normal
53.91582908269834,7.3251473363756805,4.476929133723412,0.6380121940359115,0.8973755540900021,0.1591957937167411,normal
50.07670184963691,5.871092637984728,0.7574359972002944,0.8842831015583887,0.8563708627827459,0.11190429578487376,normal
46.481192999372794,5.332970545154295,2.5282699389151055,0.7770128356776054,0.8537890928033711,0.09367458966546728,normal
28.769438869243785,1.0,1.6772554472766577,0.7513952935317184,0.8248708718338615,0.3889826776590756,normal
43.69032015851961,3.642039307073736,2.706896290918512,0.9532982296101845,0.5089614580954335,0.3692045872124996,normal
44.85928225209846,4.0388511735950505,3.267273646318382,0.9696082108867721,0.804772886588474,0.4567637527272997,normal
37.96584096167572,1.2502158719049339,1.6137629112886325,0.9534272500529472,0.9284624483151468,0.09917861351914542,normal
47.580714325009865,2.6851684195691328,3.118912271707174,0.7583196975459873,0.6656867942725035,0.4738352573029397,normal
56.060762852218076,1.038327058154732,4.221203394271961,0.9640762517644683,0.9657180429021323,0.3787389693027745,normal
78.29278851815795,4.923352328605255,2.066274737344235,0.9440811135241013,0.9188790836325208,0.6024779444131427,normal
52.61866719247759,6.637531941697632,2.784888687494185,0.9042139872532086,0.8863978052215354,0.21437156878612995,normal
53.86325586084146,7.213549037248658,1.409559229796725,0.46503436855840957,0.6609669437194121,0.3432711513624557,normal
48.883311263507494,5.829568924158482,2.0192593090312125,0.8149822517536053,0.7369894652378354,0.47169670882395803,normal
21.21843177051438,3.0732073176028623,1.8233249072917574,0.6770115967863785,0.9648732992833815,0.22313880449835025,normal
49.602291868261744,1.135869682960081,2.7969359256585955,0.760776115651941,0.7597950650160165,0.3983211457102582,normal
50.9034531491154,1.4862626011969962,3.204675935756925,0.5041969947582267,0.5256764106285194,0.5167563833946149,normal
86.94863168727929,2.462034845491003,1.8903451508825406,0.6891060109385663,0.9404492232238312,0.29364964045426845,normal
47.114585528283165,3.2222806039286507,3.533622845732923,0.7111518734344162,0.815310628144238,0.4148433699538247,normal
54.523210135004184,4.680503004016827,3.5300474415616288,0.8106174889748988,0.7000051631049657,0.3299740491930544,normal
49.47932345442135,2.9716715637460633,2.846853743179901,0.6777690591225013,0.8655865051076873,0.24532143098308726,normal
32.46982943570702,5.677951787336523,1.4839734682782717,0.47071322074103794,0.5702831864133898,0.5607085000126928,normal
67.14234221772531,4.535452994401054,1.3881711832600971,0.9873894756404593,0.8473673122814283,0.24094914389001115,normal
61.27899549030161,5.021091423482051,1.1876186453099613,0.9666501018127307,0.955253623790786,0.7111025138022767,normal
61.865479205645705,7.28050110534241,2.949166070238161,0.5694300782270861,0.8284486578220509,0.413498774708404,normal
36.35918817807892,2.63953653159926,0.7882317925106357,0.8245407880079829,0.9122630365872303,0.16213060920274364,normal
